Date,Close
2011-07-18,11.261360168457031
2011-07-19,11.353240013122559
2011-07-20,11.656013488769531
2011-07-21,11.667763710021973
2011-07-22,11.84882640838623
2011-07-25,12.00548267364502
2011-07-26,12.153406143188477
2011-07-27,11.827434539794922
2011-07-28,11.804242134094238
2011-07-29,11.763867378234863
2011-08-01,11.952765464782715
2011-08-02,11.716570854187012
2011-08-03,11.826834678649902
2011-08-04,11.36890983581543
2011-08-05,11.255932807922363
2011-08-08,10.641046524047852
2011-08-09,11.267682075500488
2011-08-10,10.956775665283203
2011-08-11,11.258340835571289
2011-08-12,11.357460021972656
2011-08-15,11.550871849060059
2011-08-16,11.462601661682129
2011-08-17,11.461398124694824
2011-08-18,11.027872085571289
2011-08-19,10.726003646850586
2011-08-22,10.738356590270996
2011-08-23,11.255331993103027
2011-08-24,11.333056449890137
2011-08-25,11.258944511413574
2011-08-26,11.555991172790527
2011-08-29,11.748503684997559
2011-08-30,11.749106407165527
2011-08-31,11.59365177154541
2011-09-01,11.479172706604004
2011-09-02,11.268885612487793
2011-09-06,11.440305709838867
2011-09-07,11.56653881072998
2011-09-08,11.572861671447754
2011-09-09,11.372222900390625
2011-09-12,11.44633674621582
2011-09-13,11.587325096130371
2011-09-14,11.728320121765137
2011-09-15,11.838579177856445
2011-09-16,12.065735816955566
2011-09-19,12.401049613952637
2011-09-20,12.455879211425781
2011-09-21,12.416412353515625
2011-09-22,12.105502128601074
2011-09-23,12.180222511291504
2011-09-26,12.1461763381958
2011-09-27,12.028383255004883
2011-09-28,11.960593223571777
2011-09-29,11.766575813293457
2011-09-30,11.487907409667969
2011-10-03,11.285456657409668
2011-10-04,11.222189903259277
2011-10-05,11.395421981811523
2011-10-06,11.36890983581543
2011-10-07,11.140846252441406
2011-10-10,11.713554382324219
2011-10-11,12.059410095214844
2011-10-12,12.11665153503418
2011-10-13,12.304642677307129
2011-10-14,12.713462829589844
2011-10-17,12.652907371520996
2011-10-18,12.720694541931152
2011-10-19,12.009099960327148
2011-10-20,11.909378051757812
2011-10-21,11.835867881774902
2011-10-24,12.224503517150879
2011-10-25,11.983491897583008
2011-10-26,12.068751335144043
2011-10-27,12.191965103149414
2011-10-28,12.199800491333008
2011-10-31,12.194681167602539
2011-11-01,11.945534706115723
2011-11-02,11.972644805908203
2011-11-03,12.143158912658691
2011-11-04,12.057906150817871
2011-11-07,12.042540550231934
2011-11-08,12.238365173339844
2011-11-09,11.908477783203125
2011-11-10,11.605398178100586
2011-11-11,11.587325096130371
2011-11-14,11.425847053527832
2011-11-15,11.714158058166504
2011-11-16,11.591845512390137
2011-11-17,11.370108604431152
2011-11-18,11.295698165893555
2011-11-21,11.117047309875488
2011-11-22,11.342996597290039
2011-11-23,11.056194305419922
2011-11-25,10.953161239624023
2011-11-28,11.331246376037598
2011-11-29,11.243280410766602
2011-11-30,11.514419555664062
2011-12-01,11.68704605102539
2011-12-02,11.740371704101562
2011-12-05,11.84008502960205
2011-12-06,11.778031349182129
2011-12-07,11.721991539001465
2011-12-08,11.769290924072266
2011-12-09,11.858465194702148
2011-12-12,11.804838180541992
2011-12-13,11.713554382324219
2011-12-14,11.453864097595215
2011-12-15,11.416208267211914
2011-12-16,11.47886848449707
2011-12-19,11.514720916748047
2011-12-20,11.928658485412598
2011-12-21,11.943726539611816
2011-12-22,12.006987571716309
2011-12-23,12.150995254516602
2011-12-27,12.247403144836426
2011-12-28,12.130210876464844
2011-12-29,12.20492172241211
2011-12-30,12.20130729675293
2012-01-03,12.388998031616211
2012-01-04,12.45557689666748
2012-01-05,12.593857765197754
2012-01-06,12.725513458251953
2012-01-09,12.705322265625
2012-01-10,12.75082015991211
2012-01-11,12.730031967163086
2012-01-12,12.695080757141113
2012-01-13,12.647482872009277
2012-01-17,12.794804573059082
2012-01-18,12.927661895751953
2012-01-19,12.886690139770508
2012-01-20,12.662242889404297
2012-01-23,12.876446723937988
2012-01-24,12.66556167602539
2012-01-25,13.456381797790527
2012-01-26,13.395225524902344
2012-01-27,13.47506332397461
2012-01-30,13.647686004638672
2012-01-31,13.75223159790039
2012-02-01,13.743491172790527
2012-02-02,13.711256980895996
2012-02-03,13.84863567352295
2012-02-06,13.977880477905273
2012-02-07,14.124296188354492
2012-02-08,14.360791206359863
2012-02-09,14.857576370239258
2012-02-10,14.865113258361816
2012-02-13,15.141672134399414
2012-02-14,15.34833812713623
2012-02-15,14.993143081665039
2012-02-16,15.12991714477539
2012-02-17,15.127209663391113
2012-02-21,15.510726928710938
2012-02-22,15.456192016601562
2012-02-23,15.557116508483887
2012-02-24,15.738478660583496
2012-02-27,15.83940315246582
2012-02-28,16.130126953125
2012-02-29,16.341917037963867
2012-03-01,16.403076171875
2012-03-02,16.424468994140625
2012-03-05,16.062339782714844
2012-03-06,15.974968910217285
2012-03-07,15.987933158874512
2012-03-08,16.328367233276367
2012-03-09,16.424163818359375
2012-03-12,16.62993621826172
2012-03-13,17.11496925354004
2012-03-14,17.762086868286133
2012-03-15,17.640989303588867
2012-03-16,17.641279220581055
2012-03-19,18.109149932861328
2012-03-20,18.25556182861328
2012-03-21,18.151325225830078
2012-03-22,18.056135177612305
2012-03-23,17.957012176513672
2012-03-26,18.286291122436523
2012-03-27,18.512245178222656
2012-03-28,18.606840133666992
2012-03-29,18.37306022644043
2012-03-30,18.062456130981445
2012-04-02,18.637269973754883
2012-04-03,18.959321975708008
2012-04-04,18.808387756347656
2012-04-05,19.090675354003906
2012-04-09,19.167499542236328
2012-04-10,18.93281364440918
2012-04-11,18.865333557128906
2012-04-12,18.761991500854492
2012-04-13,18.23357391357422
2012-04-16,17.47739601135254
2012-04-17,18.368249893188477
2012-04-18,18.327268600463867
2012-04-19,17.6976261138916
2012-04-20,17.261985778808594
2012-04-23,17.223426818847656
2012-04-24,16.879383087158203
2012-04-25,18.377277374267578
2012-04-26,18.307987213134766
2012-04-27,18.166391372680664
2012-04-30,17.5933780670166
2012-05-01,17.53764533996582
2012-05-02,17.65363311767578
2012-05-03,17.528303146362305
2012-05-04,17.02910804748535
2012-05-07,17.15654754638672
2012-05-08,17.11737632751465
2012-05-09,17.147506713867188
2012-05-10,17.187875747680664
2012-05-11,17.073089599609375
2012-05-14,16.817319869995117
2012-05-15,16.665178298950195
2012-05-16,16.451581954956055
2012-05-17,15.970755577087402
2012-05-18,15.97859001159668
2012-05-21,16.909502029418945
2012-05-22,16.77965545654297
2012-05-23,17.1890811920166
2012-05-24,17.03121566772461
2012-05-25,16.939926147460938
2012-05-29,17.240598678588867
2012-05-30,17.448474884033203
2012-05-31,17.405094146728516
2012-06-01,16.90077018737793
2012-06-04,17.000192642211914
2012-06-05,16.956199645996094
2012-06-06,17.216197967529297
2012-06-07,17.224027633666992
2012-06-08,17.48311424255371
2012-06-11,17.20746421813965
2012-06-12,17.35779571533203
2012-06-13,17.23728370666504
2012-06-14,17.218305587768555
2012-06-15,17.2966365814209
2012-06-18,17.647613525390625
2012-06-19,17.69672203063965
2012-06-20,17.646404266357422
2012-06-21,17.403278350830078
2012-06-22,17.5367431640625
2012-06-25,17.19540786743164
2012-06-26,17.233362197875977
2012-06-27,17.307781219482422
2012-06-28,17.143596649169922
2012-06-29,17.593982696533203
2012-07-02,17.850656509399414
2012-07-03,18.058246612548828
2012-07-05,18.37546730041504
2012-07-06,18.253156661987305
2012-07-09,18.494470596313477
2012-07-10,18.323354721069336
2012-07-11,18.209470748901367
2012-07-12,18.04287338256836
2012-07-13,18.22574234008789
2012-07-16,18.2841854095459
2012-07-17,18.285083770751953
2012-07-18,18.264602661132812
2012-07-19,18.50742530822754
2012-07-20,18.2055606842041
2012-07-23,18.191394805908203
2012-07-24,18.10372543334961
2012-07-25,17.321935653686523
2012-07-26,17.31923484802246
2012-07-27,17.628929138183594
2012-07-30,17.926279067993164
2012-07-31,18.40017318725586
2012-08-01,18.281171798706055
2012-08-02,18.310699462890625
2012-08-03,18.54900360107422
2012-08-06,18.755369186401367
2012-08-07,18.705957412719727
2012-08-08,18.67432975769043
2012-08-09,18.78082275390625
2012-08-10,18.810184478759766
2012-08-13,19.061304092407227
2012-08-14,19.1124324798584
2012-08-15,19.086416244506836
2012-08-16,19.253124237060547
2012-08-17,19.609235763549805
2012-08-20,20.124805450439453
2012-08-21,19.849777221679688
2012-08-22,20.237356185913086
2012-08-23,20.04855728149414
2012-08-24,20.066408157348633
2012-08-27,20.443397521972656
2012-08-28,20.416776657104492
2012-08-29,20.376529693603516
2012-08-30,20.086071014404297
2012-08-31,20.12752342224121
2012-09-04,20.421916961669922
2012-09-05,20.278505325317383
2012-09-06,20.46124839782715
2012-09-07,20.587417602539062
2012-09-10,20.0518856048584
2012-09-11,19.986835479736328
2012-09-12,20.265195846557617
2012-09-13,20.664264678955078
2012-09-14,20.91538429260254
2012-09-17,21.172565460205078
2012-09-18,21.237010955810547
2012-09-19,21.24276351928711
2012-09-20,21.1398868560791
2012-09-21,21.18194580078125
2012-09-24,20.90056800842285
2012-09-25,20.37864112854004
2012-09-26,20.12570571899414
2012-09-27,20.61403465270996
2012-09-28,20.18380355834961
2012-10-01,19.950525283813477
2012-10-02,20.008615493774414
2012-10-03,20.315418243408203
2012-10-04,20.174724578857422
2012-10-05,19.74478530883789
2012-10-08,19.308494567871094
2012-10-09,19.238298416137695
2012-10-10,19.39139747619629
2012-10-11,19.003822326660156
2012-10-12,19.05252456665039
2012-10-15,19.2053165435791
2012-10-16,19.66006851196289
2012-10-17,19.503341674804688
2012-10-18,19.14118003845215
2012-10-19,18.45133399963379
2012-10-22,19.183238983154297
2012-10-23,18.557842254638672
2012-10-24,18.66282844543457
2012-10-25,18.442258834838867
2012-10-26,18.274641036987305
2012-10-31,18.012025833129883
2012-11-01,18.048934936523438
2012-11-02,17.45168685913086
2012-11-05,17.688283920288086
2012-11-06,17.63473129272461
2012-11-07,16.959978103637695
2012-11-08,16.34450340270996
2012-11-09,16.627464294433594
2012-11-12,16.49889373779297
2012-11-13,16.501026153564453
2012-11-14,16.31805419921875
2012-11-15,15.975807189941406
2012-11-16,16.038427352905273
2012-11-19,17.194923400878906
2012-11-20,17.048423767089844
2012-11-21,17.07243537902832
2012-11-23,17.37029457092285
2012-11-26,17.91830825805664
2012-11-27,17.77393341064453
2012-11-28,17.718006134033203
2012-11-29,17.91313934326172
2012-11-30,17.789133071899414
2012-12-03,17.816789627075195
2012-12-04,17.502519607543945
2012-12-05,16.37611198425293
2012-12-06,16.632930755615234
2012-12-07,16.207719802856445
2012-12-10,16.103471755981445
2012-12-11,16.45513343811035
2012-12-12,16.382488250732422
2012-12-13,16.099517822265625
2012-12-14,15.494672775268555
2012-12-17,15.769438743591309
2012-12-18,16.227474212646484
2012-12-19,15.996785163879395
2012-12-20,15.857577323913574
2012-12-21,15.784636497497559
2012-12-24,15.810168266296387
2012-12-26,15.592238426208496
2012-12-27,15.654852867126465
2012-12-28,15.48859691619873
2012-12-31,16.17490005493164
2013-01-02,16.687339782714844
2013-01-03,16.476713180541992
2013-01-04,16.01775360107422
2013-01-07,15.923534393310547
2013-01-08,15.966392517089844
2013-01-09,15.716856956481934
2013-01-10,15.911683082580566
2013-01-11,15.814112663269043
2013-01-14,15.250300407409668
2013-01-15,14.769166946411133
2013-01-16,15.382217407226562
2013-01-17,15.27856731414795
2013-01-18,15.197115898132324
2013-01-22,15.34209156036377
2013-01-23,15.622939109802246
2013-01-24,13.692602157592773
2013-01-25,13.369810104370117
2013-01-28,13.672235488891602
2013-01-29,13.928760528564453
2013-01-30,13.88499641418457
2013-01-31,13.844263076782227
2013-02-01,13.787429809570312
2013-02-04,13.443971633911133
2013-02-05,13.915693283081055
2013-02-06,13.900798797607422
2013-02-07,14.31412410736084
2013-02-08,14.520783424377441
2013-02-11,14.672110557556152
2013-02-12,14.304341316223145
2013-02-13,14.277132034301758
2013-02-14,14.264289855957031
2013-02-15,14.067715644836426
2013-02-19,14.062521934509277
2013-02-20,13.72195816040039
2013-02-21,13.636662483215332
2013-02-22,13.781878471374512
2013-02-25,13.537001609802246
2013-02-26,13.725627899169922
2013-02-27,13.591109275817871
2013-02-28,13.494202613830566
2013-03-01,13.160057067871094
2013-03-04,12.841503143310547
2013-03-05,13.180540084838867
2013-03-06,13.013005256652832
2013-03-07,13.163416862487793
2013-03-08,13.198271751403809
2013-03-11,13.386281967163086
2013-03-12,13.097692489624023
2013-03-13,13.095245361328125
2013-03-14,13.222114562988281
2013-03-15,13.563292503356934
2013-03-18,13.931982040405273
2013-03-19,13.894379615783691
2013-03-20,13.820703506469727
2013-03-21,13.840572357177734
2013-03-22,14.121219635009766
2013-03-25,14.17226791381836
2013-03-26,14.097683906555176
2013-03-27,13.820703506469727
2013-03-28,13.532719612121582
2013-04-01,13.112361907958984
2013-04-02,13.139266967773438
2013-04-03,13.206524848937988
2013-04-04,13.075983047485352
2013-04-05,12.9378023147583
2013-04-08,13.02982234954834
2013-04-09,13.053359985351562
2013-04-10,13.319636344909668
2013-04-11,13.278061866760254
2013-04-12,13.139572143554688
2013-04-15,12.83538818359375
2013-04-16,13.030735969543457
2013-04-17,12.314146995544434
2013-04-18,11.985503196716309
2013-04-19,11.939034461975098
2013-04-22,12.187889099121094
2013-04-23,12.415947914123535
2013-04-24,12.395466804504395
2013-04-25,12.484733581542969
2013-04-26,12.754374504089355
2013-04-29,13.149354934692383
2013-04-30,13.53638744354248
2013-05-01,13.429695129394531
2013-05-02,13.620156288146973
2013-05-03,13.756500244140625
2013-05-06,14.084534645080566
2013-05-07,14.021862983703613
2013-05-08,14.180222511291504
2013-05-09,14.056511878967285
2013-05-10,13.939571380615234
2013-05-13,13.994041442871094
2013-05-14,13.659223556518555
2013-05-15,13.197308540344238
2013-05-16,13.373642921447754
2013-05-17,13.333024024963379
2013-05-20,13.630603790283203
2013-05-21,13.529974937438965
2013-05-22,13.581981658935547
2013-05-23,13.606290817260742
2013-05-24,13.698920249938965
2013-05-28,13.584750175476074
2013-05-29,13.692765235900879
2013-05-30,13.896798133850098
2013-05-31,13.839865684509277
2013-06-03,13.870330810546875
2013-06-04,13.82693862915039
2013-06-05,13.697688102722168
2013-06-06,13.4930419921875
2013-06-07,13.596139907836914
2013-06-10,13.506278991699219
2013-06-11,13.466581344604492
2013-06-12,13.300093650817871
2013-06-13,13.416110038757324
2013-06-14,13.23423957824707
2013-06-17,13.2942476272583
2013-06-18,13.2871675491333
2013-06-19,13.017284393310547
2013-06-20,12.82772159576416
2013-06-21,12.724933624267578
2013-06-24,12.387653350830078
2013-06-25,12.390425682067871
2013-06-26,12.25009536743164
2013-06-27,12.118074417114258
2013-06-28,12.202701568603516
2013-07-01,12.593220710754395
2013-07-02,12.878493309020996
2013-07-03,12.949579238891602
2013-07-05,12.845565795898438
2013-07-08,12.772629737854004
2013-07-09,12.997282981872559
2013-07-10,12.947423934936523
2013-07-11,13.149303436279297
2013-07-12,13.125296592712402
2013-07-15,13.15391731262207
2013-07-16,13.238856315612793
2013-07-17,13.24223804473877
2013-07-18,13.286863327026367
2013-07-19,13.077293395996094
2013-07-22,13.119142532348633
2013-07-23,12.89388370513916
2013-07-24,13.556132316589355
2013-07-25,13.49427604675293
2013-07-26,13.570907592773438
2013-07-29,13.78016471862793
2013-07-30,13.950345039367676
2013-07-31,13.926032066345215
2013-08-01,14.053744316101074
2013-08-02,14.234075546264648
2013-08-05,14.446721076965332
2013-08-06,14.317471504211426
2013-08-07,14.309165954589844
2013-08-08,14.28066349029541
2013-08-09,14.077455520629883
2013-08-12,14.47736930847168
2013-08-13,15.16536808013916
2013-08-14,15.441990852355957
2013-08-15,15.423714637756348
2013-08-16,15.560628890991211
2013-08-19,15.728218078613281
2013-08-20,15.521600723266602
2013-08-21,15.561563491821289
2013-08-22,15.58014965057373
2013-08-23,15.520054817199707
2013-08-26,15.58045768737793
2013-08-27,15.135007858276367
2013-08-28,15.206563949584961
2013-08-29,15.23134708404541
2013-08-30,15.092570304870605
2013-09-03,15.134698867797852
2013-09-04,15.447875022888184
2013-09-05,15.341941833496094
2013-09-06,15.433316230773926
2013-09-09,15.679580688476562
2013-09-10,15.322413444519043
2013-09-11,14.488211631774902
2013-09-12,14.642478942871094
2013-09-13,14.401165962219238
2013-09-16,13.94332504272461
2013-09-17,14.104406356811523
2013-09-18,14.3943510055542
2013-09-19,14.63039493560791
2013-09-20,14.478921890258789
2013-09-23,15.198512077331543
2013-09-24,15.150802612304688
2013-09-25,14.916312217712402
2013-09-26,15.061591148376465
2013-09-27,14.954107284545898
2013-09-30,14.768241882324219
2013-10-01,15.11548900604248
2013-10-02,15.165056228637695
2013-10-03,14.974549293518066
2013-10-04,14.962779998779297
2013-10-07,15.108987808227539
2013-10-08,14.898036003112793
2013-10-09,15.073053359985352
2013-10-10,15.167533874511719
2013-10-11,15.265726089477539
2013-10-14,15.365779876708984
2013-10-15,15.447566986083984
2013-10-16,15.522844314575195
2013-10-17,15.627853393554688
2013-10-18,15.763839721679688
2013-10-21,16.150121688842773
2013-10-22,16.10396957397461
2013-10-23,16.261648178100586
2013-10-24,16.476919174194336
2013-10-25,16.292617797851562
2013-10-28,16.414045333862305
2013-10-29,16.00515365600586
2013-10-30,16.259782791137695
2013-10-31,16.191631317138672
2013-11-01,16.10892677307129
2013-11-04,16.317089080810547
2013-11-05,16.276813507080078
2013-11-06,16.230701446533203
2013-11-07,15.968046188354492
2013-11-08,16.219484329223633
2013-11-11,16.172443389892578
2013-11-12,16.202354431152344
2013-11-13,16.221670150756836
2013-11-14,16.45628547668457
2013-11-15,16.357513427734375
2013-11-18,16.159353256225586
2013-11-19,16.18801498413086
2013-11-20,16.046249389648438
2013-11-21,16.237560272216797
2013-11-22,16.19580841064453
2013-11-25,16.318567276000977
2013-11-26,16.619552612304688
2013-11-27,17.010896682739258
2013-11-29,17.325895309448242
2013-12-02,17.175090789794922
2013-12-03,17.645273208618164
2013-12-04,17.604143142700195
2013-12-05,17.69449806213379
2013-12-06,17.448974609375
2013-12-09,17.648700714111328
2013-12-10,17.621274948120117
2013-12-11,17.490720748901367
2013-12-12,17.465177536010742
2013-12-13,17.274805068969727
2013-12-16,17.370452880859375
2013-12-17,17.292255401611328
2013-12-18,17.160770416259766
2013-12-19,16.96415901184082
2013-12-20,17.106233596801758
2013-12-23,17.762739181518555
2013-12-24,17.68733024597168
2013-12-26,17.569868087768555
2013-12-27,17.451152801513672
2013-12-30,17.277603149414062
2013-12-31,17.480127334594727
2014-01-02,17.234298706054688
2014-01-03,16.855731964111328
2014-01-06,16.94764518737793
2014-01-07,16.82643699645996
2014-01-08,16.933000564575195
2014-01-09,16.716766357421875
2014-01-10,16.605220794677734
2014-01-13,16.692153930664062
2014-01-14,17.0242919921875
2014-01-15,17.3660945892334
2014-01-16,17.269197463989258
2014-01-17,16.846071243286133
2014-01-21,17.107799530029297
2014-01-22,17.183818817138672
2014-01-23,17.32932472229004
2014-01-24,17.01432228088379
2014-01-27,17.15235137939453
2014-01-28,15.781412124633789
2014-01-29,15.602252006530762
2014-01-30,15.57203197479248
2014-01-31,15.597578048706055
2014-02-03,15.626553535461426
2014-02-04,15.85275650024414
2014-02-05,15.971159934997559
2014-02-06,16.06425666809082
2014-02-07,16.28899383544922
2014-02-10,16.580810546875
2014-02-11,16.799278259277344
2014-02-12,16.798025131225586
2014-02-13,17.06476402282715
2014-02-14,17.05097007751465
2014-02-18,17.113662719726562
2014-02-19,16.843473434448242
2014-02-20,16.648515701293945
2014-02-21,16.463577270507812
2014-02-24,16.535673141479492
2014-02-25,16.36359977722168
2014-02-26,16.21596336364746
2014-02-27,16.539432525634766
2014-02-28,16.49460792541504
2014-03-03,16.542261123657227
2014-03-04,16.65133285522461
2014-03-05,16.68643569946289
2014-03-06,16.635976791381836
2014-03-07,16.626258850097656
2014-03-10,16.64130210876465
2014-03-11,16.803356170654297
2014-03-12,16.81964874267578
2014-03-13,16.632835388183594
2014-03-14,16.44603157043457
2014-03-17,16.510290145874023
2014-03-18,16.656339645385742
2014-03-19,16.65196418762207
2014-03-20,16.571720123291016
2014-03-21,16.702425003051758
2014-03-24,16.900522232055664
2014-03-25,17.082321166992188
2014-03-26,16.91901206970215
2014-03-27,16.846290588378906
2014-03-28,16.827486038208008
2014-03-31,16.82372283935547
2014-04-01,16.97762107849121
2014-04-02,17.005836486816406
2014-04-03,16.887983322143555
2014-04-04,16.66951560974121
2014-04-07,16.40778160095215
2014-04-08,16.406843185424805
2014-04-09,16.622501373291016
2014-04-10,16.40810203552246
2014-04-11,16.28679847717285
2014-04-14,16.3516845703125
2014-04-15,16.235078811645508
2014-04-16,16.267988204956055
2014-04-17,16.4538631439209
2014-04-21,16.649137496948242
2014-04-22,16.665748596191406
2014-04-23,16.447908401489258
2014-04-24,17.796340942382812
2014-04-25,17.927051544189453
2014-04-28,18.62133026123047
2014-04-29,18.56615447998047
2014-04-30,18.495941162109375
2014-05-01,18.53951072692871
2014-05-02,18.573991775512695
2014-05-05,18.83665657043457
2014-05-06,18.63134765625
2014-05-07,18.56615447998047
2014-05-08,18.533058166503906
2014-05-09,18.455833435058594
2014-05-12,18.68561363220215
2014-05-13,18.71491813659668
2014-05-14,18.718387603759766
2014-05-15,18.559219360351562
2014-05-16,18.833118438720703
2014-05-19,19.0562801361084
2014-05-20,19.060062408447266
2014-05-21,19.11049461364746
2014-05-22,19.140756607055664
2014-05-23,19.356977462768555
2014-05-27,19.719451904296875
2014-05-28,19.668386459350586
2014-05-29,20.026763916015625
2014-05-30,19.95174217224121
2014-06-02,19.814632415771484
2014-06-03,20.09484100341797
2014-06-04,20.324304580688477
2014-06-05,20.40404510498047
2014-06-06,20.34794044494629
2014-06-09,20.673542022705078
2014-06-10,20.794889450073242
2014-06-11,20.708839416503906
2014-06-12,20.36244010925293
2014-06-13,20.13960075378418
2014-06-16,20.34257698059082
2014-06-17,20.31610870361328
2014-06-18,20.33816909790039
2014-06-19,20.26756477355957
2014-06-20,20.057966232299805
2014-06-23,20.040313720703125
2014-06-24,19.918962478637695
2014-06-25,19.936613082885742
2014-06-26,20.05575942993164
2014-06-27,20.294044494628906
2014-06-30,20.50364875793457
2014-07-01,20.63382339477539
2014-07-02,20.624998092651367
2014-07-03,20.746341705322266
2014-07-07,21.174379348754883
2014-07-08,21.037580490112305
2014-07-09,21.046417236328125
2014-07-10,20.969196319580078
2014-07-11,21.008901596069336
2014-07-14,21.28028106689453
2014-07-15,21.030967712402344
2014-07-16,20.911821365356445
2014-07-17,20.53894805908203
2014-07-18,20.834598541259766
2014-07-21,20.726491928100586
2014-07-22,20.898582458496094
2014-07-23,21.44355010986328
2014-07-24,21.408254623413086
2014-07-25,21.549461364746094
2014-07-28,21.847318649291992
2014-07-29,21.706113815307617
2014-07-30,21.655364990234375
2014-07-31,21.092742919921875
2014-08-01,21.209684371948242
2014-08-04,21.090538024902344
2014-08-05,20.98683738708496
2014-08-06,20.951539993286133
2014-08-07,20.949317932128906
2014-08-08,21.006977081298828
2014-08-11,21.28413200378418
2014-08-12,21.279706954956055
2014-08-13,21.561302185058594
2014-08-14,21.618953704833984
2014-08-15,21.72538948059082
2014-08-18,21.987031936645508
2014-08-19,22.290803909301758
2014-08-20,22.2996768951416
2014-08-21,22.30188751220703
2014-08-22,22.465972900390625
2014-08-25,22.51475715637207
2014-08-26,22.370624542236328
2014-08-27,22.645578384399414
2014-08-28,22.672191619873047
2014-08-29,22.727615356445312
2014-09-02,22.905004501342773
2014-09-03,21.938251495361328
2014-09-04,21.756431579589844
2014-09-05,21.944902420043945
2014-09-08,21.80964469909668
2014-09-09,21.72760581970215
2014-09-10,22.395021438598633
2014-09-11,22.490365982055664
2014-09-12,22.541370391845703
2014-09-15,22.534709930419922
2014-09-16,22.36397361755371
2014-09-17,22.52362823486328
